"MgmtID","StandID","Year","RmvCode","Age","Tpa","TPrdTpa","BA","SDI","CCF","TopHt","QMD","MCuFt","TPrdMCuFt","SCuFt","TPrdSCuFt","SBdFt","TPrdSBdFt","RTpa","RMCuFt","RSCuFt","RSBdFt","PrdLen","Acc","Mort","MAI","ForTyp","SizeCls","StkCls","RunTitle","CaseID"
"A009","230300703677","2020","0",106,13370.326171875,13370.326171875,164.890899658203,378,403,83,1.50370848178864,3734.66650390625,3734.66650390625,1805.5947265625,1805.5947265625,10534.8212890625,10534.8212890625,0,0,0,0,1,116.750541687012,57.4845237731934,35.2358474731445,"801","1","1","ByPlotYearly","fd1e86d6-622d-4861-95ea-13010d297a63"
"A009","230300703677","2021","0",107,12004.8486328125,12004.8486328125,163.002227783203,367,393,84,1.5778089761734,3793.9033203125,3793.9033203125,1891.91784667969,1891.91784667969,10893.6044921875,10893.6044921875,0,0,0,0,1,109.508186340332,27.9309005737305,35.4579429626465,"801","1","1","ByPlotYearly","fd1e86d6-622d-4861-95ea-13010d297a63"
"A009","230300703677","2022","0",108,12637.3798828125,12637.3798828125,165.83935546875,374,400,85,1.55113816261292,3875.47973632812,3875.47973632812,1973.68664550781,1973.68664550781,11462.62109375,11462.62109375,0,0,0,0,1,109.882972717285,29.9628467559814,35.8796310424805,"801","1","1","ByPlotYearly","fd1e86d6-622d-4861-95ea-13010d297a63"
"A009","230300703677","2023","0",109,12969.7607421875,12969.7607421875,168.301239013672,379,405,86,1.54246413707733,3955.39990234375,3955.39990234375,2072.6279296875,2072.6279296875,12419.8974609375,12419.8974609375,0,0,0,0,1,112.530265808105,54.0856819152832,36.2844047546387,"801","1","1","ByPlotYearly","fd1e86d6-622d-4861-95ea-13010d297a63"
"A009","230300703677","2024","0",110,11673.2646484375,11673.2646484375,166.648529052734,369,397,86,1.61785876750946,4013.55834960938,4013.55834960938,2170.79052734375,2170.79052734375,12952.994140625,12952.994140625,0,0,0,0,1,108.812316894531,26.4999389648438,36.490909576416,"801","1","1","ByPlotYearly","fd1e86d6-622d-4861-95ea-13010d297a63"
"A009","230300703677","2025","0",111,12325.8447265625,12325.8447265625,169.387481689453,376,403,87,1.5873361825943,4095.87060546875,4095.87060546875,2251.2607421875,2251.2607421875,13222.611328125,13222.611328125,0,0,0,0,0,0,0,36.9009017944336,"801","1","1","ByPlotYearly","fd1e86d6-622d-4861-95ea-13010d297a63"
"A009","230301702963","2003","0",85,2879.29223632812,2879.29223632812,106.999717712402,202,272,70,2.61026525497437,2368.21484375,2368.21484375,1015.84619140625,1015.84619140625,6006.009765625,6006.009765625,0,0,0,0,1,48.9511375427246,0.639069318771362,27.8588237762451,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2004","0",86,5316.2685546875,5316.2685546875,108.782104492188,206,276,70,1.9369181394577,2416.52685546875,2416.52685546875,1074.212890625,1074.212890625,6342.1162109375,6342.1162109375,0,0,0,0,1,50.1203651428223,0.932089924812317,28.1046504974365,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2005","0",87,7740.6640625,7740.6640625,110.564628601074,210,280,70,1.61828219890594,2465.71484375,2465.71484375,1098.7197265625,1098.7197265625,6437.09619140625,6437.09619140625,0,0,0,0,1,49.6125793457031,1.3637592792511,28.3448276519775,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2006","0",88,10142.9765625,10142.9765625,112.33080291748,215,285,72,1.42496073246002,2513.9306640625,2513.9306640625,1124.51477050781,1124.51477050781,6693.8662109375,6693.8662109375,0,0,0,0,1,136.090194702148,1.5041184425354,28.5681819915771,"801","2","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2007","0",89,12532.6962890625,12532.6962890625,114.168174743652,220,289,72,1.2923686504364,2648.03857421875,2648.03857421875,1123.33959960938,1123.33959960938,6640.30322265625,6640.30322265625,0,0,0,0,1,57.5034599304199,1.84228944778442,29.7528095245361,"801","2","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2008","0",90,14906.9462890625,14906.9462890625,116.361457824707,227,294,72,1.19631826877594,2703.69848632812,2703.69848632812,1151.41564941406,1151.41564941406,6738.525390625,6738.525390625,0,0,0,0,1,63.5784873962402,3.57934904098511,30.0444450378418,"801","2","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2009","0",91,17194.115234375,17194.115234375,118.654273986816,235,299,73,1.12483263015747,2763.68334960938,2763.68334960938,1174.06494140625,1174.06494140625,6880.98486328125,6880.98486328125,0,0,0,0,1,56.1643981933594,6.20453357696533,30.3736267089844,"801","2","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2010","0",92,19339.05078125,19339.05078125,121.293731689453,246,306,73,1.07235300540924,2813.64282226562,2813.64282226562,1190.8330078125,1190.8330078125,6880.5185546875,6880.5185546875,0,0,0,0,1,66.7649765014648,10.0353851318359,30.5869560241699,"801","2","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2011","0",93,21254.025390625,21254.025390625,124.614791870117,261,315,74,1.03681170940399,2870.37255859375,2870.37255859375,1212.68676757812,1212.68676757812,6972.5703125,6972.5703125,0,0,0,0,1,62.7117805480957,14.4150705337524,30.8602142333984,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2012","0",94,22893.681640625,22893.681640625,128.233779907227,278,327,74,1.01339745521545,2917.96118164062,2917.96118164062,1232.71716308594,1232.71716308594,6990.64501953125,6990.64501953125,0,0,0,0,1,61.3613548278809,25.2948551177979,31.042552947998,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2013","0",95,23889.697265625,23889.697265625,131.671981811523,295,337,74,1.00525784492493,2953.83154296875,2953.83154296875,1286.18090820312,1286.18090820312,7126.04931640625,7126.04931640625,0,0,0,0,1,60.884464263916,41.5618019104004,31.0947360992432,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2014","0",96,23954.423828125,23954.423828125,134.407974243164,310,346,75,1.01427626609802,2973.15454101562,2973.15454101562,1303.11352539062,1303.11352539062,7578.7880859375,7578.7880859375,0,0,0,0,1,61.0668449401855,55.778450012207,30.96875,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2015","0",97,23288.28125,23288.28125,136.012756347656,320,350,75,1.03480172157288,2978.43505859375,2978.43505859375,1320.84936523438,1320.84936523438,7705.748046875,7705.748046875,0,0,0,0,1,60.2246513366699,25.3032875061035,30.7010307312012,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2016","0",98,24356.275390625,24356.275390625,140.678619384766,341,366,76,1.02906847000122,3013.35595703125,3013.35595703125,1344.44580078125,1344.44580078125,8105.265625,8105.265625,0,0,0,0,1,53.9285736083984,53.1543273925781,30.7448978424072,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2017","0",99,23892.095703125,23892.095703125,143.091323852539,353,373,76,1.04788994789124,3014.1298828125,3014.1298828125,1359.53881835938,1359.53881835938,8184.06396484375,8184.06396484375,0,0,0,0,1,54.1700019836426,66.4275741577148,30.4444446563721,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2018","0",100,22783.1015625,22783.1015625,143.836059570312,358,375,76,1.07587730884552,3001.78662109375,3001.78662109375,1370.02136230469,1370.02136230469,8193.9111328125,8193.9111328125,0,0,0,0,1,58.9632987976074,70.8294448852539,30.0200004577637,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2019","0",101,21614.212890625,21614.212890625,143.78385925293,359,374,77,1.10438585281372,2989.92065429688,2989.92065429688,1376.7421875,1376.7421875,8186.63818359375,8186.63818359375,0,0,0,0,1,52.5794525146484,70.3986129760742,29.6039600372314,"801","1","1","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2020","0",102,20582.66796875,20582.66796875,143.685882568359,360,372,77,1.13133525848389,2971.72875976562,2971.72875976562,1386.44262695312,1386.44262695312,8195.91796875,8195.91796875,0,0,0,0,1,47.287036895752,68.7135314941406,29.1372547149658,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2021","0",103,19719.068359375,19719.068359375,143.298690795898,359,370,77,1.15428531169891,2949.935546875,2949.935546875,1394.10583496094,1394.10583496094,8332.7578125,8332.7578125,0,0,0,0,1,48.433422088623,64.9850921630859,28.6407775878906,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2022","0",104,19055.291015625,19055.291015625,143.010070800781,359,369,77,1.17303466796875,2933.3837890625,2933.3837890625,1407.01879882812,1407.01879882812,8354.7265625,8354.7265625,0,0,0,0,1,49.3908805847168,61.479793548584,28.2019233703613,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2023","0",105,18537.59765625,18537.59765625,142.94091796875,359,368,78,1.18901181221008,2920.60107421875,2920.60107421875,1417.11950683594,1417.11950683594,8428.07421875,8428.07421875,0,0,0,0,1,47.7416191101074,58.3155860900879,27.8190479278564,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2024","0",106,18128.453125,18128.453125,142.821960449219,358,367,78,1.20185506343842,2910.01245117188,2910.01245117188,1426.70471191406,1426.70471191406,8399.7431640625,8399.7431640625,0,0,0,0,1,44.3468704223633,54.6361274719238,27.4528293609619,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","230301702963","2025","0",107,17826.138671875,17826.138671875,142.831924438477,358,367,78,1.2120463848114,2899.02172851562,2899.02172851562,1446.32629394531,1446.32629394531,8440.08203125,8440.08203125,0,0,0,0,0,0,0,27.0934581756592,"801","1","2","ByPlotYearly","67a1719b-c2d5-4cfc-bac7-be0a506a1239"
"A009","239901700110","1999","0",84,6489,6489,182.677871704102,337,294,70,2.27190637588501,4078.80029296875,4078.80029296875,2443.7998046875,2443.7998046875,14478,14478,0,0,0,0,1,48.2331581115723,3.01348161697388,48.5595245361328,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2000","0",85,8895.490234375,8895.490234375,184.992080688477,343,295,70,1.9526572227478,4124.02001953125,4124.02001953125,2468.89599609375,2468.89599609375,14982.9658203125,14982.9658203125,0,0,0,0,1,50.9877433776855,1.27235317230225,48.5176467895508,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2001","0",86,11316.3056640625,11316.3056640625,187.462341308594,349,299,70,1.74276232719421,4173.73779296875,4173.73779296875,2496.30493164062,2496.30493164062,15111.3505859375,15111.3505859375,0,0,0,0,1,49.3244743347168,9.93181896209717,48.5348854064941,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2002","0",87,13536.439453125,13536.439453125,189.339080810547,354,302,70,1.60140550136566,4213.08544921875,4213.08544921875,2520.12524414062,2520.12524414062,15192.4482421875,15192.4482421875,0,0,0,0,1,49.1266555786133,1.29848277568817,48.4252891540527,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2003","0",88,15944.5263671875,15944.5263671875,191.86164855957,360,306,70,1.48533248901367,4260.49072265625,4260.49072265625,2535.22314453125,2535.22314453125,15185.45703125,15185.45703125,0,0,0,0,1,45.3772811889648,3.69682025909424,48.4090919494629,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2004","0",89,18270.92578125,18270.92578125,194.245239257812,366,311,70,1.39614152908325,4302.0849609375,4302.0849609375,2558.8701171875,2558.8701171875,15391.6904296875,15391.6904296875,0,0,0,0,1,51.5398788452148,8.13525772094727,48.3370780944824,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2005","0",90,20425.650390625,20425.650390625,196.398162841797,372,314,70,1.32774746417999,4342.42041015625,4342.42041015625,2575.9423828125,2575.9423828125,15423.1748046875,15423.1748046875,0,0,0,0,1,46.4480133056641,15.9911985397339,48.2444458007812,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2006","0",91,22245.134765625,22245.134765625,198.283905029297,378,317,70,1.27838289737701,4371.666015625,4371.666015625,2622.5625,2622.5625,15947.8037109375,15947.8037109375,0,0,0,0,1,49.1266784667969,25.0788516998291,48.0439567565918,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2007","0",92,23652.25,23652.25,199.68977355957,384,320,70,1.24416089057922,4395.35546875,4395.35546875,2676.38330078125,2676.38330078125,16314.4501953125,16314.4501953125,0,0,0,0,1,46.6593208312988,35.5126724243164,47.7717399597168,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2008","0",93,24558.16796875,24558.16796875,201.060852050781,392,323,70,1.22518396377563,4405.67626953125,4405.67626953125,2705.46655273438,2705.46655273438,16426.89453125,16426.89453125,0,0,0,0,1,44.8046913146973,46.7450218200684,47.3763427734375,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2009","0",94,24940.88671875,24940.88671875,201.880722045898,400,326,71,1.21822595596313,4403.7353515625,4403.7353515625,2723.83715820312,2723.83715820312,16602.052734375,16602.052734375,0,0,0,0,1,45.2323112487793,55.5998916625977,46.8510627746582,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2010","0",95,24911.578125,24911.578125,202.28630065918,406,329,71,1.22016525268555,4391.46826171875,4391.46826171875,2774.28051757812,2774.28051757812,16926.615234375,16926.615234375,0,0,0,0,1,43.6936378479004,62.2366828918457,46.2210540771484,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2011","0",96,24595.044921875,24595.044921875,202.319091796875,410,332,71,1.22809135913849,4372.0048828125,4372.0048828125,2813.51953125,2813.51953125,17042.966796875,17042.966796875,0,0,0,0,1,136.165634155273,24.1536445617676,45.5416679382324,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2012","0",97,25938.32421875,25938.32421875,205.885925292969,428,343,71,1.20636510848999,4484.0166015625,4484.0166015625,2836.23876953125,2836.23876953125,17262.685546875,17262.685546875,0,0,0,0,1,43.087287902832,49.8574066162109,46.2268028259277,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2013","0",98,26127.388671875,26127.388671875,207.803756713867,439,351,71,1.20757269859314,4477.12939453125,4477.12939453125,2847.36352539062,2847.36352539062,17368.349609375,17368.349609375,0,0,0,0,1,51.539176940918,65.0457534790039,45.6836738586426,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2014","0",99,25627.52734375,25627.52734375,208.486709594727,445,356,71,1.22129964828491,4462.43896484375,4462.43896484375,2883.6533203125,2883.6533203125,17374.048828125,17374.048828125,0,0,0,0,1,47.7259140014648,74.2727813720703,45.0707054138184,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2015","0",100,24801.2265625,24801.2265625,208.191848754883,448,359,71,1.24059963226318,4435.001953125,4435.001953125,2886.1689453125,2886.1689453125,17320.373046875,17320.373046875,0,0,0,0,1,45.9329223632812,78.0079803466797,44.3499984741211,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2016","0",101,23904.07421875,23904.07421875,207.478042602539,449,362,71,1.26149654388428,4402.8984375,4402.8984375,2884.82958984375,2884.82958984375,17328.6171875,17328.6171875,0,0,0,0,1,48.1688575744629,78.8892364501953,43.5940589904785,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2017","0",102,23047.712890625,23047.712890625,206.441284179688,449,363,72,1.28150629997253,4372.177734375,4372.177734375,2879.88623046875,2879.88623046875,17228.08984375,17228.08984375,0,0,0,0,1,45.0957183837891,78.3745269775391,42.8627433776855,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2018","0",103,22298.962890625,22298.962890625,205.358245849609,448,364,72,1.29941987991333,4338.70751953125,4338.70751953125,2876.33154296875,2876.33154296875,17118.984375,17118.984375,0,0,0,0,1,105.963584899902,76.3728485107422,42.1262130737305,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2019","0",104,21670.759765625,21670.759765625,204.189193725586,446,365,72,1.31436038017273,4368.29833984375,4368.29833984375,2870.24877929688,2870.24877929688,16992.65625,16992.65625,0,0,0,0,1,47.4765472412109,76.4975128173828,42,"123","1","1","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2020","0",105,21169.23828125,21169.23828125,203.100311279297,445,366,72,1.32628929615021,4339.11181640625,4339.11181640625,2864.74389648438,2864.74389648438,17006.3203125,17006.3203125,0,0,0,0,1,42.1814613342285,73.8202285766602,41.3238105773926,"123","1","2","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2021","0",106,20768.30859375,20768.30859375,202.069915771484,444,366,72,1.33562862873077,4307.47314453125,4307.47314453125,2838.93701171875,2838.93701171875,16732.255859375,16732.255859375,0,0,0,0,1,46.1039276123047,70.5393295288086,40.6320762634277,"123","1","2","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2022","0",107,20461.228515625,20461.228515625,201.202194213867,442,367,70,1.34272658824921,4281.76220703125,4281.76220703125,2831.07543945312,2831.07543945312,17014.732421875,17014.732421875,0,0,0,0,1,43.8931465148926,59.5586051940918,40.0186920166016,"123","1","2","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2023","0",108,20221.625,20221.625,200.802947998047,442,369,70,1.34931397438049,4264.62890625,4264.62890625,2826.21533203125,2826.21533203125,17075.890625,17075.890625,0,0,0,0,1,41.2428169250488,58.570240020752,39.4907417297363,"801","1","2","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2024","0",109,20009.564453125,20009.564453125,200.398208618164,441,370,71,1.35507845878601,4247.30126953125,4247.30126953125,2822.53369140625,2822.53369140625,17010.576171875,17010.576171875,0,0,0,0,1,45.7036094665527,57.6387329101562,38.9633026123047,"801","1","2","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","239901700110","2025","0",110,19832.076171875,19832.076171875,199.924194335938,440,372,71,1.35951459407806,4235.36669921875,4235.36669921875,2819.908203125,2819.908203125,16960.208984375,16960.208984375,0,0,0,0,0,0,0,38.5,"801","1","2","ByPlotYearly","79985175-2cf1-44a9-b491-5ef689c36c16"
"A009","330200300163","2003","0",82,2882.041015625,2882.041015625,133.123825073242,231,270,80,2.91014122962952,3353.25537109375,3353.25537109375,2679.23413085938,2679.23413085938,17325.953125,17325.953125,0,0,0,0,1,38.3183517456055,0.465389668941498,40.8902435302734,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2004","0",83,5312.92529296875,5312.92529296875,134.966934204102,236,274,80,2.1581552028656,3391.1083984375,3391.1083984375,2703.56884765625,2703.56884765625,17457.34765625,17457.34765625,0,0,0,0,1,39.1534957885742,0.59385085105896,40.8554229736328,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2005","0",84,7730.48046875,7730.48046875,136.809631347656,241,279,80,1.80131363868713,3429.66821289062,3429.66821289062,2728.94384765625,2728.94384765625,17702.7890625,17702.7890625,0,0,0,0,1,32.9789352416992,0.587383270263672,40.8333320617676,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2006","0",85,10140.005859375,10140.005859375,138.685165405273,246,285,80,1.58354926109314,3462.05712890625,3462.05712890625,2753.7705078125,2753.7705078125,17882.12109375,17882.12109375,0,0,0,0,1,33.6150093078613,0.362601786851883,40.7294120788574,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2007","0",86,12556.97265625,12556.97265625,140.713897705078,252,291,80,1.43338263034821,3495.21728515625,3495.21728515625,2766.80346679688,2766.80346679688,17918.744140625,17918.744140625,0,0,0,0,1,34.0766944885254,1.1323184967041,40.639533996582,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2008","0",87,14901.8916015625,14901.8916015625,142.885223388672,259,297,81,1.32589042186737,3528.16186523438,3528.16186523438,2791.41357421875,2791.41357421875,17982.6875,17982.6875,0,0,0,0,1,142.648361206055,1.941281914711,40.5517234802246,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2009","0",88,17151.212890625,17151.212890625,145.082534790039,268,306,81,1.24536275863647,3668.86889648438,3668.86889648438,2815.52685546875,2815.52685546875,17987.970703125,17987.970703125,0,0,0,0,1,52.7361717224121,5.15408563613892,41.6931800842285,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2010","0",89,19257.30859375,19257.30859375,147.466873168945,277,313,81,1.18491101264954,3716.16357421875,3716.16357421875,2860.09936523438,2860.09936523438,18272.55078125,18272.55078125,0,0,0,0,1,48.080150604248,10.1596260070801,41.7528076171875,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2011","0",90,20987.677734375,20987.677734375,150.003494262695,289,320,81,1.14473235607147,3754.08447265625,3754.08447265625,2884.27172851562,2884.27172851562,18535.10546875,18535.10546875,0,0,0,0,1,48.5462341308594,18.3476028442383,41.7111129760742,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2012","0",91,22107.73046875,22107.73046875,151.992965698242,300,325,81,1.12272989749908,3784.28564453125,3784.28564453125,2915.3310546875,2915.3310546875,18637.54296875,18637.54296875,0,0,0,0,1,51.4351005554199,27.5946006774902,41.5824165344238,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2013","0",92,22551.005859375,22551.005859375,153.298126220703,309,328,82,1.11640274524689,3807.98461914062,3807.98461914062,2952.4140625,2952.4140625,18826.138671875,18826.138671875,0,0,0,0,1,37.9120483398438,36.1008262634277,41.3913040161133,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2014","0",93,22423.4765625,22423.4765625,154.229568481445,317,330,82,1.12296807765961,3809.623046875,3809.623046875,2977.63037109375,2977.63037109375,18946.267578125,18946.267578125,0,0,0,0,1,38.2003364562988,40.7597541809082,40.9677429199219,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2015","0",94,21933.3125,21933.3125,154.538665771484,323,329,82,1.1365829706192,3807.0166015625,3807.0166015625,2996.48120117188,2996.48120117188,19273.439453125,19273.439453125,0,0,0,0,1,36.8710021972656,16.5546836853027,40.5,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2016","0",95,23140.865234375,23140.865234375,158.462280273438,341,342,82,1.12049114704132,3827.33276367188,3827.33276367188,3020.06884765625,3020.06884765625,19351.357421875,19351.357421875,0,0,0,0,1,37.6564788818359,32.4037742614746,40.2842102050781,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2017","0",96,23043.453125,23043.453125,160.48518371582,352,348,82,1.13000118732452,3832.5859375,3832.5859375,3040.15234375,3040.15234375,19360.4765625,19360.4765625,0,0,0,0,1,38.1661682128906,39.2986183166504,39.9270820617676,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2018","0",97,22334.712890625,22334.712890625,161.181610107422,357,349,82,1.1502777338028,3831.453125,3831.453125,3058.03442382812,3058.03442382812,19479.70703125,19479.70703125,0,0,0,0,1,34.6634788513184,41.0121917724609,39.4948463439941,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2019","0",98,21493.13671875,21493.13671875,161.381896972656,359,349,82,1.17330920696259,3825.10424804688,3825.10424804688,3074.5517578125,3074.5517578125,19626.4453125,19626.4453125,0,0,0,0,1,34.4276885986328,40.2963371276855,39.0306129455566,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2020","0",99,20662.111328125,20662.111328125,161.66325378418,361,348,83,1.19771385192871,3819.23608398438,3819.23608398438,3090.205078125,3090.205078125,19955.560546875,19955.560546875,0,0,0,0,1,33.0309143066406,38.8749847412109,38.575756072998,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2021","0",100,19894.703125,19894.703125,161.675338745117,362,348,82,1.22064256668091,3813.39526367188,3813.39526367188,3104.40869140625,3104.40869140625,19921.90625,19921.90625,0,0,0,0,1,45.2693367004395,35.9593353271484,38.1300010681152,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2022","0",101,19236.57421875,19236.57421875,161.787063598633,362,348,82,1.24177718162537,3822.705078125,3822.705078125,3134.78540039062,3134.78540039062,20363.28515625,20363.28515625,0,0,0,0,1,32.9819946289062,34.1066703796387,37.8514862060547,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2023","0",102,18677.994140625,18677.994140625,162.131759643555,363,348,82,1.26154899597168,3821.58081054688,3821.58081054688,3149.85278320312,3149.85278320312,20573.759765625,20573.759765625,0,0,0,0,1,92.2206802368164,32.4098091125488,37.470588684082,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2024","0",103,18198.1953125,18198.1953125,162.32048034668,363,348,84,1.27881526947021,3881.3779296875,3881.3779296875,3163.77294921875,3163.77294921875,20685.2421875,20685.2421875,0,0,0,0,1,36.1889228820801,34.2094306945801,37.6796112060547,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200300163","2025","0",104,17815.251953125,17815.251953125,162.59407043457,362,348,84,1.29357600212097,3883.357421875,3883.357421875,3178.52270507812,3178.52270507812,20737.240234375,20737.240234375,0,0,0,0,0,0,0,37.336540222168,"801","1","1","ByPlotYearly","ffaae30c-6a31-48d9-9600-5f130ada1383"
"A009","330200700781","2003","0",80,2144.94506835938,2144.94506835938,124.478134155273,230,216,72,3.26193046569824,2932.59350585938,2932.59350585938,1220.45959472656,1220.45959472656,6968.8974609375,6968.8974609375,0,0,0,0,1,75.6909484863281,1.13093423843384,36.6624984741211,"801","1","1","ByPlotYearly","55a1422b-2029-461d-b7a1-531989feb0a0"
