5.0,7.0,9.0,11.0,15.0,17.0,19.0,21.0,23.0,25.0,27.0,29.0,Species
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,994
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,995
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,996
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,997
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,999
0.21,0.31,0.43,0.56,0.69,0.83,0.98,1.14,1.31,1.48,1.65,1.83,350
0.21,0.31,0.43,0.56,0.69,0.83,0.98,1.14,1.31,1.48,1.65,1.83,351
0.21,0.31,0.43,0.56,0.69,0.83,0.98,1.14,1.31,1.48,1.65,1.83,352
0.21,0.31,0.43,0.56,0.69,0.83,0.98,1.14,1.31,1.48,1.65,1.83,353
0.21,0.31,0.43,0.56,0.69,0.83,0.98,1.14,1.31,1.48,1.65,1.83,355
0.21,0.31,0.43,0.56,0.69,0.83,0.98,1.14,1.31,1.48,1.65,1.83,492
0.19,0.33,0.50,0.71,0.94,1.21,1.50,1.83,2.18,2.56,2.97,3.41,314
0.19,0.33,0.50,0.71,0.94,1.21,1.50,1.83,2.18,2.56,2.97,3.41,315
0.19,0.33,0.50,0.71,0.94,1.21,1.50,1.83,2.18,2.56,2.97,3.41,371
0.19,0.33,0.50,0.71,0.94,1.21,1.50,1.83,2.18,2.56,2.97,3.41,372
0.19,0.33,0.50,0.71,0.94,1.21,1.50,1.83,2.18,2.56,2.97,3.41,318
